,Unnamed: 0,ID,LIMIT_BAL,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default,longest_unpaid_streak,total_bill,total_paid,avg_pay_ratio
9642,24117,24118,500000.0,1,2,28,0,0,0,0,0,0,92442.0,96905.0,111219.0,251573.0,300336.0,269964.0,7036.0,20042.0,150122.0,75182.0,11486.0,11162.0,0,0,1122439.0,275030.0,0.2284832568039193
9643,8551,8552,100000.0,3,1,28,-2,-2,-2,-2,-2,-2,3166.0,6896.0,416.0,416.0,416.0,412.0,6896.0,416.0,416.0,416.0,412.0,1223.0,0,-2,11722.0,9779.0,1.0
9644,9301,9302,70000.0,1,1,36,1,2,0,0,0,0,31919.0,31123.0,32203.0,34656.0,36927.0,38308.0,0.0,1600.0,3000.0,3000.0,2000.0,1420.0,1,2,205136.0,11020.0,0.05393993860564916
9645,5928,5929,200000.0,2,2,25,-2,-2,-1,-1,0,-1,22701.0,7940.0,9855.0,24091.0,24583.0,7354.0,0.0,10145.0,24091.0,492.0,7354.0,9694.0,0,0,96524.0,51776.0,0.6098881035313886
9646,1471,1472,20000.0,2,2,21,0,0,2,0,0,-2,19277.0,20997.0,20200.0,20000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,1,2,80474.0,5000.0,0.4476258513120922
9647,14913,14914,310000.0,2,2,29,0,-1,-1,0,0,-1,1469.0,1340.0,9794.0,15792.0,8944.0,88643.0,1340.0,9794.0,7004.0,1000.0,89137.0,4150.0,1,0,125982.0,112425.0,0.712179083617283
9648,12689,12690,250000.0,1,2,42,0,0,0,0,0,0,255473.0,256003.0,254970.0,209124.0,213392.0,205180.0,11300.0,12177.0,7200.0,8000.0,7700.0,8003.0,0,0,1394142.0,54380.0,0.04026914317302517
9649,24774,24775,200000.0,1,2,42,0,0,0,0,0,0,161514.0,163340.0,168701.0,172074.0,173907.0,184067.0,6000.0,8000.0,8000.0,6500.0,13500.0,0.0,1,0,1023603.0,42000.0,0.04827303100965435
9650,2946,2947,90000.0,2,2,26,0,0,0,0,0,0,92472.0,92518.0,91504.0,91706.0,91801.0,91753.0,4600.0,4100.0,3900.0,4000.0,3700.0,3700.0,0,0,551754.0,24000.0,0.04419044248332625
9651,18015,18016,50000.0,2,1,44,0,0,0,0,0,0,48659.0,34763.0,16158.0,11950.0,9903.0,10224.0,1345.0,1197.0,1152.0,495.0,1014.0,0.0,0,0,131657.0,5203.0,0.0716672885775557
9652,609,610,200000.0,2,1,34,-1,-1,-1,-1,-1,-1,390.0,390.0,390.0,561.0,390.0,390.0,390.0,390.0,561.0,390.0,390.0,390.0,0,-1,2511.0,2511.0,1.0
9653,19079,19080,70000.0,1,2,29,0,0,0,0,0,0,66867.0,66502.0,54263.0,47562.0,43735.0,43509.0,3020.0,5040.0,2000.0,2000.0,12000.0,5000.0,0,0,322438.0,29060.0,0.10037569668838278
9654,6682,6683,20000.0,2,1,36,1,2,0,0,0,0,12564.0,12077.0,12779.0,13033.0,13308.0,13985.0,0.0,1212.0,466.0,485.0,900.0,1000.0,1,2,77746.0,4063.0,0.046279480380915304
9655,22036,22037,250000.0,1,2,28,0,0,0,0,-1,0,45687.0,31114.0,21867.0,13190.0,27817.0,22001.0,5000.0,1585.0,3028.0,27817.0,0.0,0.0,0,0,161676.0,37430.0,0.29255017384591053
9656,21219,21220,50000.0,2,2,49,0,0,0,0,0,0,41638.0,28145.0,24569.0,26244.0,11540.0,13348.0,2000.0,2000.0,2500.0,1000.0,2000.0,1014.0,0,0,145484.0,10514.0,0.09684282730798155
9657,15030,15031,150000.0,1,1,46,2,2,2,2,2,2,148364.0,150565.0,150254.0,64644.0,40150.0,41250.0,5400.0,5026.0,1722.0,1500.0,3000.0,108058.0,1,2,595227.0,124706.0,0.04120806193013786
9658,25377,25378,230000.0,2,2,30,-1,2,-1,-1,-1,-1,2374.0,2165.0,2154.0,1966.0,1966.0,1966.0,0.0,2154.0,1966.0,1966.0,1966.0,177.0,1,2,12591.0,8229.0,0.8
9659,26853,26854,160000.0,2,1,32,1,2,0,0,0,0,5525.0,4039.0,3656.0,3801.0,2540.0,2279.0,0.0,1094.0,1500.0,0.0,1000.0,0.0,1,2,21840.0,3594.0,0.22653121390082376
9660,13198,13199,400000.0,2,1,46,-1,-1,-1,-1,-1,-1,30018.0,19735.0,26181.0,134967.0,52991.0,163837.0,19753.0,26245.0,135000.0,53000.0,163837.0,37345.0,0,-1,427729.0,435180.0,1.0007541900674688
9661,21113,21114,380000.0,2,1,39,-2,-2,-2,-2,-2,-2,3074.0,-18618.0,-9415.0,-9415.0,-9415.0,-9415.0,9203.0,0.0,0.0,0.0,0.0,8000.0,0,-2,-53204.0,17203.0,-0.09886131700504888
9662,3646,3647,220000.0,3,1,41,-2,-2,-2,-2,-2,-2,10804.0,34407.0,14510.0,7229.0,12806.0,35433.0,34415.0,14565.0,7229.0,12806.0,35433.0,11405.0,0,-2,115189.0,115853.0,1.0008046000287993
9663,15725,15726,30000.0,2,2,21,0,0,0,0,0,0,28409.0,28530.0,29435.0,30841.0,29434.0,16565.0,2000.0,2000.0,2000.0,1765.0,331.0,0.0,0,0,163214.0,8096.0,0.056568653269061575
9664,4153,4154,280000.0,1,2,30,-1,-1,-1,-1,-1,-1,8527.0,13219.0,10132.0,29142.0,20644.0,1647.0,13244.0,10157.0,29187.0,20669.0,3003.0,3250.0,0,-1,83311.0,79510.0,1.1660857868384285
9665,1815,1816,80000.0,1,2,23,0,0,0,-1,2,2,60130.0,59744.0,44031.0,48089.0,44789.0,30423.0,2550.0,1848.0,6084.0,38.0,4.0,70.0,0,2,287206.0,10594.0,0.04242957233300159
9666,27093,27094,190000.0,1,1,48,0,0,0,0,-2,-2,189158.0,150621.0,153900.0,0.0,0.0,0.0,6561.0,6900.0,0.0,0.0,0.0,0.0,0,0,493679.0,13461.0,0.6176787941974805
9667,5737,5738,150000.0,1,2,32,-1,-1,-1,-1,-1,-1,1758.0,468.0,2988.0,2232.0,4535.0,0.0,468.0,2988.0,2232.0,4535.0,0.0,1593.0,0,-1,11981.0,11816.0,1.0
9668,28891,28892,230000.0,3,1,42,-1,-1,0,0,0,0,170.0,2217.0,5167.0,8552.0,12552.0,10596.0,2217.0,3167.0,3552.0,5000.0,3000.0,2518.0,0,0,39254.0,19454.0,0.5419476480313004
9669,2194,2195,130000.0,2,1,47,-1,-1,-1,-1,-1,-2,5837.0,21038.0,722.0,4399.0,0.0,0.0,21038.0,729.0,4399.0,0.0,0.0,5239.0,0,-1,31996.0,31405.0,1.0019390581717453
9670,4559,4560,350000.0,2,2,30,0,0,0,2,0,0,245211.0,255975.0,269446.0,219615.0,217851.0,222158.0,15000.0,20000.0,0.0,10000.0,8352.0,9500.0,0,2,1430256.0,62852.0,0.04326472935550062
9671,1179,1180,50000.0,2,2,24,0,0,0,0,0,0,49144.0,20818.0,17890.0,18310.0,17931.0,18633.0,1500.0,1300.0,700.0,1000.0,1000.0,1000.0,0,0,142726.0,6500.0,0.05847747225262552
9672,11673,11674,50000.0,3,1,56,0,0,0,0,0,0,24729.0,20285.0,26026.0,12059.0,9765.0,10097.0,1338.0,1011.0,482.0,228.0,365.0,1261.0,0,0,102961.0,4685.0,0.04085480620375084
9673,19458,19459,380000.0,2,1,44,0,0,0,0,0,0,268755.0,270405.0,258979.0,261213.0,264550.0,163860.0,11035.0,10009.0,11003.0,10500.0,7500.0,7505.0,0,0,1487762.0,57552.0,0.04140812192714753
9674,24682,24683,330000.0,1,2,42,0,0,0,0,0,0,73214.0,76599.0,78274.0,80102.0,60729.0,56411.0,10000.0,4000.0,8000.0,10000.0,15000.0,8000.0,0,0,425329.0,55000.0,0.1424193535272596
9675,14034,14035,180000.0,2,2,36,0,0,0,0,0,2,161159.0,151558.0,154648.0,156584.0,166960.0,164012.0,7000.0,7100.0,6000.0,13100.0,0.0,6000.0,1,2,954921.0,39200.0,0.04177552999750958
9676,18741,18742,140000.0,4,2,26,0,0,-2,-2,-1,0,75000.0,0.0,0.0,0.0,51571.0,55731.0,0.0,0.0,0.0,51571.0,5001.0,3001.0,0,0,182302.0,59573.0,0.8179469236152231
9677,6769,6770,60000.0,1,1,25,0,0,0,0,0,0,45575.0,43303.0,27113.0,19582.0,19109.0,17236.0,1432.0,11279.0,1960.0,1000.0,633.0,527.0,0,0,171918.0,16831.0,0.12764354979536677
9678,1250,1251,270000.0,2,2,35,0,0,0,-1,-1,-1,225400.0,220202.0,215056.0,10506.0,10224.0,9233.0,9000.0,9348.0,10600.0,10300.0,9300.0,1000.0,0,0,690621.0,49548.0,0.621595329806717
9679,22198,22199,380000.0,2,2,30,0,0,0,0,0,0,305489.0,299641.0,256345.0,258936.0,228387.0,203931.0,11687.0,12160.0,12434.0,8651.0,8531.0,6974.0,0,0,1552729.0,60437.0,0.042834093227162126
9680,21855,21856,180000.0,2,2,27,0,0,0,0,0,0,173098.0,172494.0,172060.0,166204.0,145146.0,142961.0,8000.0,8100.0,8000.0,5600.0,5500.0,15000.0,0,0,971963.0,50200.0,0.04372850348678651
9681,18933,18934,420000.0,2,1,32,0,0,0,0,0,0,89863.0,16500.0,17493.0,17215.0,17248.0,17763.0,1782.0,1275.0,1281.0,617.0,793.0,1000.0,0,0,176082.0,6748.0,0.06714275415009119
9682,13427,13428,50000.0,2,2,24,0,0,0,0,0,0,44193.0,44790.0,29397.0,29157.0,29765.0,29941.0,1806.0,1752.0,1168.0,1205.0,1207.0,1199.0,0,0,207243.0,8337.0,0.044154962792934974
9683,4424,4425,250000.0,3,3,49,1,2,2,0,0,0,260260.0,262132.0,240448.0,186817.0,185488.0,184091.0,13000.0,0.0,6672.0,7000.0,7000.0,9000.0,0,2,1319236.0,42672.0,0.03221407842511435
9684,24859,24860,200000.0,1,2,38,-1,-1,-1,-1,-2,-2,1488.0,4242.0,8235.0,0.0,0.0,0.0,4246.0,8511.0,0.0,0.0,0.0,2401.0,0,-1,13965.0,15158.0,1.0068916868267623
9685,29013,29014,400000.0,1,1,40,-1,-1,-1,-2,-2,-2,3716.0,4318.0,273.0,743.0,516.0,200.0,4318.0,273.0,743.0,516.0,200.0,422.0,0,-1,9766.0,6472.0,1.0
9686,16249,16250,310000.0,1,1,37,-2,-2,-2,-2,-2,-2,123.0,123.0,0.0,123.0,0.0,0.0,123.0,0.0,123.0,0.0,0.0,0.0,0,-2,369.0,246.0,1.0
9687,29137,29138,330000.0,2,1,51,0,0,0,2,0,0,208263.0,200865.0,194176.0,184986.0,173688.0,164579.0,10000.0,10500.0,8000.0,6000.0,6000.0,6000.0,0,2,1126557.0,46500.0,0.04362144160904503
9688,3181,3182,150000.0,3,1,59,-2,-2,-2,-2,-2,-2,11067.0,12367.0,10557.0,9974.0,11507.0,1926.0,12405.0,10557.0,9974.0,11507.0,1926.0,5512.0,0,-2,57398.0,51881.0,1.0006145386916796
9689,11132,11133,50000.0,2,1,39,1,-2,-2,-1,-1,-1,0.0,0.0,0.0,2219.0,390.0,390.0,0.0,0.0,2219.0,390.0,390.0,390.0,0,1,2999.0,3389.0,1.0
9690,17835,17836,80000.0,3,2,26,0,0,0,0,0,0,79558.0,81906.0,76228.0,76841.0,9534.0,7371.0,3694.0,3470.0,3305.0,500.0,300.0,500.0,1,0,331438.0,11769.0,0.04535532602986424
9691,26552,26553,210000.0,2,2,54,0,0,0,0,0,0,197324.0,201977.0,205800.0,205590.0,98572.0,90521.0,8000.0,11000.0,6000.0,4098.0,3500.0,3000.0,0,0,999784.0,35598.0,0.04049629074208781
9692,28045,28046,50000.0,1,2,28,0,0,0,0,0,0,48782.0,47708.0,49846.0,49303.0,29722.0,29624.0,2100.0,3600.0,2146.0,1004.0,1100.0,1294.0,0,0,254985.0,11244.0,0.04613574598124558
9693,20864,20865,190000.0,2,1,45,0,0,0,0,0,0,82764.0,63105.0,55282.0,50864.0,48782.0,49241.0,5000.0,2600.0,2000.0,3000.0,5000.0,2000.0,0,0,350038.0,19600.0,0.0657249281759322
9694,29753,29754,200000.0,1,2,37,-2,-2,-2,-2,-2,-2,4279.0,3774.0,706.0,5177.0,3792.0,12035.0,3856.0,706.0,5192.0,3808.0,12035.0,33436.0,0,-2,29763.0,59033.0,1.0057688900380333
9695,7780,7781,70000.0,2,1,28,0,0,0,0,0,0,45738.0,36105.0,27484.0,28526.0,30053.0,30379.0,4016.0,2000.0,2000.0,2000.0,2000.0,2000.0,1,0,198285.0,14016.0,0.07729925369065058
9696,665,666,130000.0,3,1,43,0,0,0,0,0,0,130067.0,129385.0,96775.0,98071.0,97743.0,100124.0,5540.0,4403.0,3814.0,3562.0,4021.0,3681.0,0,0,652165.0,25021.0,0.04076162690070088
9697,2307,2308,30000.0,1,2,30,1,-2,-1,-1,-1,-1,0.0,0.0,4990.0,4322.0,1955.0,980.0,0.0,4990.0,4322.0,1955.0,980.0,7490.0,0,1,12247.0,19737.0,1.0
9698,7688,7689,10000.0,2,2,47,-1,-1,-1,-1,-1,0,219.0,9110.0,9797.0,-10433.0,9767.0,9067.0,10400.0,1000.0,0.0,20200.0,200.0,0.0,1,0,27527.0,31800.0,0.6667843017868348
9699,2661,2662,320000.0,2,1,53,0,0,0,0,0,0,33589.0,34608.0,38544.0,44486.0,52319.0,51764.0,3000.0,6000.0,8000.0,10000.0,1900.0,2000.0,0,0,255310.0,30900.0,0.13000469318290078
9700,1698,1699,80000.0,1,2,25,-1,-1,-1,-1,-1,2,2109.0,1257.0,466.0,628.0,2395.0,930.0,1257.0,466.0,628.0,2395.0,0.0,601.0,0,2,7785.0,5347.0,0.8
9701,11163,11164,180000.0,1,1,33,-1,-1,-1,-1,-1,-1,3060.0,2337.0,766.0,316.0,4356.0,316.0,2337.0,766.0,316.0,4356.0,316.0,716.0,0,-1,11151.0,8807.0,1.0
9702,892,893,80000.0,2,1,32,0,0,0,0,0,-2,28408.0,25695.0,11553.0,2350.0,0.0,0.0,1259.0,1035.0,1600.0,0.0,0.0,0.0,0,0,68006.0,3894.0,0.563887208712808
9703,27429,27430,240000.0,2,1,44,0,0,0,0,0,0,23904.0,21643.0,19743.0,20298.0,15475.0,15852.0,1400.0,1400.0,1300.0,1000.0,1000.0,1000.0,0,0,116915.0,7100.0,0.06546936949965822
9704,23676,23677,450000.0,1,2,37,0,-1,-1,-1,-1,-1,37070.0,17596.0,24965.0,0.0,1649.0,5212.0,17596.0,24965.0,0.0,1649.0,5212.0,535.0,0,0,86492.0,49957.0,1.0
9705,14874,14875,130000.0,2,2,30,0,0,0,0,-2,-2,126834.0,128882.0,15621.0,0.0,0.0,0.0,5802.0,1000.0,0.0,0.0,0.0,0.0,0,0,271337.0,6802.0,0.6218068623134289
9706,16839,16840,230000.0,1,1,37,1,-1,-1,2,-1,0,0.0,2062.0,5056.0,3050.0,3700.0,1900.0,2062.0,3050.0,0.0,3700.0,0.0,2436.0,1,2,15768.0,11248.0,0.5206487341772152
9707,17254,17255,80000.0,1,2,29,2,2,0,0,2,0,25248.0,24549.0,26823.0,29157.0,28389.0,29036.0,0.0,3000.0,2780.0,0.0,1100.0,1500.0,1,2,163202.0,8380.0,0.04901484096864704
9708,25737,25738,60000.0,2,1,29,-1,-1,-1,-1,-1,-1,1033.0,2076.0,26.0,3742.0,3352.0,3570.0,2081.0,26.0,4822.0,3352.0,3570.0,1799.0,0,-1,13799.0,15650.0,1.058204838272837
9709,11369,11370,10000.0,2,2,23,0,0,-1,-1,0,0,17834.0,8511.0,1651.0,9984.0,10096.0,9847.0,1033.0,1651.0,9984.0,415.0,358.0,114.0,0,0,57923.0,13555.0,0.4397667961165547
9710,20761,20762,20000.0,2,2,30,0,0,0,0,0,0,15070.0,16384.0,17413.0,18117.0,18632.0,19180.0,1568.0,1597.0,1301.0,816.0,1000.0,779.0,1,0,104796.0,7061.0,0.0710320965953055
9711,4957,4958,60000.0,1,2,27,0,0,0,0,2,0,14853.0,19589.0,27176.0,29712.0,29099.0,31601.0,5000.0,8000.0,3000.0,0.0,3000.0,3000.0,1,2,152030.0,22000.0,0.1491051385002949
9712,2197,2198,1000000.0,1,1,47,0,0,0,-1,0,0,964511.0,983931.0,535020.0,891586.0,927171.0,961664.0,50784.0,50723.0,896040.0,50000.0,50000.0,50256.0,0,0,5263883.0,1147803.0,0.2514670931322086
9713,25369,25370,210000.0,1,2,27,-1,0,0,0,2,-1,39397.0,38683.0,39210.0,38986.0,689.0,2040.0,2000.0,1985.0,1300.0,0.0,2040.0,4081.0,0,2,159005.0,11406.0,0.22713448844226042
9714,4392,4393,20000.0,2,2,29,0,0,0,0,0,0,15760.0,17092.0,17781.0,17289.0,17710.0,18217.0,1593.0,1282.0,700.0,700.0,800.0,500.0,0,0,103849.0,5575.0,0.05784596351037532
9715,13882,13883,80000.0,3,2,38,0,0,0,0,0,0,7790.0,9123.0,10656.0,11474.0,13117.0,15899.0,1467.0,2000.0,1000.0,2000.0,3000.0,0.0,0,0,68059.0,9467.0,0.15536172428116626
9716,14733,14734,30000.0,2,2,25,2,0,0,0,0,0,10343.0,11069.0,12082.0,12473.0,12623.0,27460.0,1200.0,1201.0,592.0,500.0,1500.0,0.0,1,2,86050.0,4993.0,0.06990252253651486
9717,2318,2319,360000.0,1,2,26,1,-2,-2,-1,-1,-2,-200.0,-200.0,0.0,3000.0,0.0,0.0,0.0,200.0,3000.0,0.0,0.0,0.0,1,1,2600.0,3200.0,0.8
9718,24816,24817,240000.0,2,1,36,0,0,0,0,0,0,239003.0,227962.0,231284.0,239410.0,184094.0,101776.0,9700.0,8500.0,12036.0,8300.0,5000.0,5000.0,0,0,1223529.0,48536.0,0.044757810493029335
9719,6856,6857,360000.0,1,2,29,-2,-2,-2,-2,-2,-2,5041.0,7485.0,4480.0,3260.0,3884.0,4352.0,2500.0,7740.0,3260.0,3884.0,4352.0,4509.0,0,-2,28502.0,26245.0,1.0123359814867832
9720,13504,13505,50000.0,2,1,35,-1,2,0,0,0,0,15609.0,14686.0,15831.0,16884.0,18070.0,19218.0,0.0,2100.0,2000.0,2000.0,2000.0,2000.0,1,2,100298.0,10100.0,0.09317125159488575
9721,11002,11003,500000.0,2,1,37,0,0,0,0,0,-1,156951.0,115610.0,81334.0,78637.0,36993.0,22089.0,20167.0,2114.0,1751.0,5132.0,22197.0,156937.0,0,0,491614.0,208298.0,0.2732633299091156
9722,13829,13830,30000.0,1,2,26,1,2,0,0,0,-1,30739.0,29586.0,29412.0,18587.0,1558.0,4681.0,0.0,1331.0,49.0,5.0,5363.0,8.0,1,2,114563.0,6756.0,0.2393588991942642
9723,5422,5423,80000.0,2,2,25,0,0,0,0,0,0,31780.0,33261.0,34703.0,36125.0,38374.0,39382.0,2000.0,2000.0,2000.0,3000.0,1800.0,2000.0,1,0,213625.0,12800.0,0.05940196062410236
9724,29692,29693,250000.0,1,2,29,0,0,0,0,0,0,240725.0,200603.0,150035.0,145876.0,100971.0,50333.0,10022.0,7004.0,5414.0,2500.0,1010.0,48440.0,0,0,888543.0,74390.0,0.035716293752555875
9725,17520,17521,140000.0,3,1,35,0,0,0,0,0,0,119184.0,130939.0,90894.0,85805.0,85907.0,88615.0,14113.0,5000.0,3000.0,4000.0,4000.0,10000.0,0,0,601344.0,40113.0,0.05789124141897447
9726,2209,2210,50000.0,2,1,41,0,0,0,0,0,0,21910.0,23251.0,24059.0,24658.0,25212.0,25642.0,2000.0,1500.0,1000.0,1100.0,1000.0,1000.0,0,0,144732.0,7600.0,0.054309572333562775
9727,2427,2428,50000.0,1,2,33,1,2,2,0,0,2,26957.0,28230.0,27483.0,27728.0,29681.0,29053.0,2000.0,0.0,1000.0,2400.0,0.0,2400.0,1,2,169132.0,7800.0,0.03755421083853842
9728,13587,13588,20000.0,1,1,34,0,0,0,0,0,0,5048.0,6797.0,9489.0,11349.0,14176.0,15616.0,2000.0,3000.0,2000.0,3000.0,3000.0,3000.0,0,0,62475.0,16000.0,0.23807318578019113
9729,4768,4769,220000.0,1,1,37,-1,-1,0,-1,-1,2,17039.0,7113.0,9574.0,1727.0,4201.0,622.0,7540.0,9571.0,1739.0,4918.0,0.0,24037.0,0,2,40276.0,47805.0,0.8474679390620319
9730,822,823,150000.0,2,1,50,-1,0,0,2,0,0,55336.0,58255.0,36260.0,35037.0,34631.0,63156.0,5085.0,4000.0,0.0,2000.0,30000.0,5000.0,0,2,282675.0,46085.0,0.14607380330810246
9731,20754,20755,20000.0,3,1,40,0,0,2,3,2,2,13370.0,16326.0,17963.0,17386.0,16809.0,18137.0,3200.0,2200.0,0.0,0.0,1600.0,900.0,1,3,99991.0,7900.0,0.08133956010332177
9732,5322,5323,20000.0,2,1,34,2,2,2,0,0,0,17151.0,16887.0,17302.0,18029.0,18362.0,18669.0,300.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,2,106400.0,5300.0,0.04781063121239846
9733,8809,8810,30000.0,2,1,59,0,0,0,0,0,0,20044.0,21246.0,22115.0,22158.0,22610.0,0.0,1531.0,1400.0,443.0,452.0,0.0,0.0,0,0,108173.0,3826.0,0.2350700010909422
9734,19570,19571,50000.0,3,1,42,0,0,0,0,0,0,50562.0,50906.0,48888.0,47037.0,12187.0,9962.0,2000.0,2009.0,1180.0,1000.0,1000.0,348.0,0,0,219542.0,7537.0,0.05758095208911871
9735,2413,2414,50000.0,2,2,27,1,-1,0,0,0,0,-697.0,48266.0,47194.0,48224.0,49416.0,50126.0,49900.0,1800.0,1700.0,1857.0,2474.0,469.0,0,1,242529.0,58200.0,0.23883624051529034
9736,22955,22956,420000.0,2,1,46,0,0,0,0,0,0,347531.0,345620.0,344364.0,202241.0,196082.0,189064.0,13503.0,15031.0,7011.0,7010.0,7013.0,7015.0,0,0,1624902.0,56583.0,0.03804553414523727
9737,26515,26516,110000.0,2,1,59,0,0,0,0,0,0,100800.0,40387.0,37689.0,37750.0,33281.0,30968.0,1914.0,2000.0,2000.0,1300.0,1500.0,5000.0,0,0,280875.0,13714.0,0.04818718474830843
9738,20004,20005,500000.0,1,1,47,-2,-2,-2,-2,-2,-2,3634.0,296.0,966.0,6675.0,-10.0,2055.0,299.0,1169.0,6708.0,0.0,2065.0,1133.0,0,-2,13616.0,11374.0,0.8460180125889496
9739,7851,7852,260000.0,1,1,51,-1,-1,-1,-1,-1,-2,771.0,1593.0,419.0,529.0,0.0,4090.0,1596.0,437.0,529.0,0.0,4090.0,98.0,0,-1,7402.0,6750.0,1.0089685332758023
9740,21752,21753,50000.0,1,2,24,0,0,0,0,0,0,40246.0,41679.0,41688.0,32806.0,18609.0,19793.0,2128.0,3000.0,6000.0,1000.0,1500.0,705.0,0,0,194821.0,14333.0,0.08708704445484042
9741,8155,8156,500000.0,1,2,38,1,-2,-2,-2,-2,-2,27794.0,29712.0,65437.0,30368.0,6265.0,44196.0,30199.0,70403.0,30455.0,36.0,45225.0,35217.0,0,1,203772.0,211535.0,0.8248348375757979
9742,18366,18367,20000.0,1,2,23,-1,-1,-1,-1,-1,-1,1207.0,0.0,174.0,1200.0,1434.0,0.0,0.0,174.0,1200.0,1434.0,0.0,974.0,0,-1,4015.0,3782.0,1.0
9743,8447,8448,70000.0,2,2,26,0,0,0,0,0,0,23409.0,23174.0,26103.0,28342.0,24894.0,25272.0,3003.0,5106.0,4026.0,755.0,1029.0,5303.0,1,0,151194.0,19222.0,0.10765816775628578
9744,18540,18541,60000.0,2,2,24,0,0,0,0,0,0,29832.0,18628.0,15069.0,15761.0,5879.0,-2879.0,1538.0,1308.0,1000.0,118.0,1329.0,41378.0,0,0,82290.0,46671.0,-0.04174696540925136
9745,4779,4780,90000.0,1,2,29,0,0,0,0,0,0,92464.0,91709.0,92412.0,91297.0,91790.0,91377.0,3600.0,4331.0,3218.0,3613.0,3300.0,3519.0,0,0,551049.0,21581.0,0.03936882239697888
9746,17577,17578,240000.0,1,2,31,0,0,-2,-2,-2,-1,43601.0,-15.0,-15.0,-15.0,-15.0,1185.0,0.0,0.0,0.0,0.0,1200.0,0.0,0,0,44726.0,1200.0,0.20253164556962028
9747,13121,13122,240000.0,2,1,38,0,0,0,-2,-2,-2,56331.0,13594.0,0.0,0.0,0.0,0.0,3004.0,0.0,0.0,0.0,0.0,0.0,0,0,69925.0,3004.0,0.844195968809769
9748,24155,24156,200000.0,2,2,29,3,2,2,4,4,4,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,15000.0,0.0,0.0
9749,7908,7909,140000.0,1,1,48,-2,-2,-2,-2,-1,-1,5349.0,2210.0,5472.0,0.0,544.0,0.0,2216.0,5472.0,0.0,544.0,0.0,0.0,0,-1,13575.0,8232.0,1.0005429864253395
9750,6266,6267,320000.0,2,2,29,0,0,0,0,0,0,324693.0,321110.0,325024.0,322246.0,297637.0,301575.0,11650.0,12500.0,11900.0,10503.0,10886.0,10040.0,0,0,1892285.0,67479.0,0.03661050364848527
9751,24113,24114,280000.0,2,1,29,-2,-2,-1,2,2,-2,-650.0,-650.0,2057.0,650.0,3072.0,3330.0,0.0,2707.0,3.0,3072.0,3330.0,499.0,0,2,7809.0,9611.0,0.6641219101753861
9752,19698,19699,390000.0,2,1,33,-1,-1,-1,-1,-1,-1,8243.0,4610.0,7599.0,2947.0,86790.0,3628.0,4644.0,7677.0,2947.0,87476.0,3639.0,7769.0,0,-1,113817.0,114152.0,1.005715177919604
9753,17116,17117,50000.0,2,1,27,0,0,0,0,0,0,40491.0,41522.0,42725.0,40802.0,42422.0,47912.0,2003.0,2206.0,3000.0,3000.0,8000.0,0.0,0,0,255874.0,18209.0,0.08221772716154538
9754,11148,11149,20000.0,3,1,36,0,0,0,-1,-1,-1,6620.0,7114.0,3948.0,18838.0,-71.0,8929.0,2151.0,3600.0,20044.0,65.0,9000.0,5203.0,0,0,45378.0,40063.0,0.47413876790518206
9755,18213,18214,300000.0,1,3,50,0,0,0,0,0,0,301731.0,230617.0,306116.0,291201.0,241557.0,193103.0,60000.0,80006.0,10523.0,8565.0,8700.0,3412.0,1,0,1564325.0,171206.0,0.12763555264919663
9756,3295,3296,80000.0,2,1,37,2,2,2,0,0,0,80508.0,81731.0,78772.0,76818.0,70319.0,-1560.0,3100.0,0.0,2000.0,3000.0,0.0,75003.0,1,2,386588.0,83103.0,0.021325518397276293
9757,12324,12325,30000.0,1,2,24,0,0,0,0,0,0,28495.0,29632.0,30629.0,29357.0,30143.0,30419.0,1900.0,1800.0,1045.0,1250.0,1100.0,1100.0,0,0,178675.0,8195.0,0.047222918477433304
9758,1068,1069,200000.0,1,2,40,-1,-1,-1,-1,-1,-1,2159.0,760.0,2775.0,22813.0,10526.0,326.0,1086.0,2775.0,22813.0,10526.0,326.0,573.0,0,-1,39359.0,38099.0,1.0857894736842106
9759,25941,25942,210000.0,2,1,34,-1,-1,-1,0,0,0,25650.0,1360.0,31793.0,32943.0,30019.0,30657.0,1360.0,31793.0,1943.0,819.0,763.0,2280.0,0,0,152422.0,38958.0,0.42223033290302325
9760,9488,9489,90000.0,3,2,25,0,0,0,0,-2,-2,6822.0,6995.0,7884.0,0.0,0.0,0.0,1172.0,1061.0,0.0,0.0,0.0,193.0,1,0,21701.0,2426.0,0.6604249211856408
9761,8890,8891,370000.0,1,1,39,0,0,0,0,0,0,141552.0,67739.0,49097.0,48216.0,47675.0,48074.0,2157.0,2000.0,1668.0,2000.0,3000.0,1000.0,0,0,402353.0,11825.0,0.04230546450571794
